-52; -43; -57; -39; -86; -94; 1048
-1; -91; -8; -50; -31; -32; 447
-17; -76; -63; -97; -55; -11; 1081
-30; -88; -26; -20; -55; -33; 481
-55; -26; -28; -6; -50; -88; 451
-99; -7; -75; -30; -92; -32; 857
-26; -21; -89; -50; -5; -50; 813
-55; -28; -2; -41; -94; -99; 737
-60; -57; -46; -93; -71; -68; 976
-13; -79; -4; -68; -9; -70; 365
-51; -61; -92; -82; -27; -4; 859
-69; -4; -26; -68; -74; -60; 749
-44; -63; -31; -66; -73; -19; 753
-73; -86; -50; -59; -50; -87; 665
-73; -47; -24; -47; -96; -99; 820
-75; -12; -46; -87; -95; -54; 1062
-44; -68; -28; -84; -11; -74; 475
-90; -69; -22; -11; -52; -42; 133
-86; -51; -92; -93; -93; -94; 1380
-32; -72; -62; -42; -14; -75; 624
-75; -26; -89; -20; -84; -70; 1036
-47; -63; -59; -31; -47; -85; 744
-15; -67; -87; -61; -68; -50; 1293
-50; -32; -10; -100; -30; -26; 456
-85; -72; -21; -69; -52; -96; 488
-61; -25; -17; -59; -53; -66; 534
-55; -7; -2; -77; -67; -16; 547
-36; -37; -92; -4; -42; -52; 847
-73; -15; -60; -36; -64; -58; 754
-21; -87; -54; -24; -16; -18; 436
-98; -10; -38; -99; -62; -90; 782
-72; -6; -37; -49; -41; -67; 516
-28; -48; -20; -53; -73; -32; 745
-19; -58; -25; -50; -96; -2; 904
-75; -10; -22; -49; -61; -80; 558
-58; -76; -72; -11; -32; -99; 610
-15; -83; -57; -12; -81; -76; 1014
-64; -43; -98; -1; -22; -1; 489
-35; -60; -1; -34; -8; -44; 58
-68; -62; -57; -99; -12; -20; 523
-25; -16; -91; -17; -59; -55; 1093
-92; -62; -39; -48; -26; -43; 217
-87; -66; -26; -76; -65; -59; 564
-39; -97; -36; -87; -29; -98; 713
-38; -24; -28; -100; -66; -26; 902
-89; -41; -98; -88; -66; -66; 1152
-89; -87; -54; -56; -34; -2; 318
-100; -9; -72; -12; -40; -42; 413
-46; -8; -75; -9; -82; -42; 987
-34; -73; -60; -31; -37; -15; 596
-72; -22; -78; -86; -96; -90; 1366
-37; -34; -44; -83; -37; -22; 730
-92; -71; -7; -37; -94; -44; 418
-69; -48; -87; -87; -2; -89; 762
-23; -8; -66; -78; -17; -12; 800
-23; -97; -61; -8; -86; -64; 983
-63; -27; -98; -15; -47; -37; 813
-90; -98; -37; -26; -46; -70; 283
-31; -9; -39; -8; -66; -2; 613
-35; -5; -61; -98; -63; -39; 1164
-13; -92; -22; -13; -63; -63; 622
-82; -55; -12; -13; -13; -20; -192
-70; -44; -13; -57; -58; -12; 361
-54; -6; -34; -88; -24; -64; 616
-90; -5; -91; -81; -40; -15; 822
-21; -46; -52; -38; -73; -18; 918
-92; -96; -54; -3; -77; -40; 459
-55; -81; -33; -53; -94; -6; 763
-38; -53; -7; -55; -7; -49; 179
-56; -98; -32; -92; -93; -52; 975
-18; -91; -26; -57; -66; -95; 887
-21; -17; -4; -6; -42; -88; 406
-32; -38; -32; -78; -69; -42; 911
-44; -91; -93; -43; -20; -51; 760
-66; -86; -57; -52; -90; -68; 963
-71; -44; -37; -83; -12; -98; 478
-52; -45; -18; -3; -5; -85; 44
-13; -89; -8; -86; -92; -6; 908
-56; -47; -96; -19; -99; -60; 1240
-46; -8; -4; -25; -1; -11; -75
-98; -81; -91; -63; -47; -74; 801
-8; -30; -36; -87; -19; -46; 761
-49; -18; -20; -24; -70; -65; 599
-86; -87; -56; -31; -38; -2; 275
-32; -84; -45; -60; -99; -78; 1166
-53; -55; -83; -86; -57; -35; 1080
-18; -37; -29; -49; -76; -91; 992
-54; -7; -98; -16; -70; -40; 1049
-76; -42; -75; -83; -40; -14; 749
-13; -20; -64; -10; -44; -89; 895
-5; -20; -32; -37; -5; -47; 462
-15; -2; -61; -43; -80; -15; 1118
-91; -37; -84; -63; -34; -16; 624
-29; -89; -84; -82; -55; -16; 1105
-96; -45; -86; -16; -64; -6; 607
-48; -100; -93; -83; -47; -39; 1056
-52; -77; -15; -58; -5; -16; 73
-53; -29; -66; -50; -20; -72; 658
-16; -81; -15; -54; -80; -35; 796
-93; -20; -93; -99; -76; -76; 1252
-31; -49; -97; -9; -11; -96; 786
-62; -46; -76; -23; -42; -13; 594
-88; -13; -95; -85; -47; -61; 1009
-100; -15; -85; -68; -100; -89; 1236
-18; -57; -98; -16; -41; -73; 1042
-29; -10; -61; -95; -3; -24; 727
-24; -43; -93; -78; -94; -82; 1628
-91; -32; -32; -78; -80; -84; 783
-80; -46; -9; -88; -59; -92; 572
-18; -80; -10; -11; -14; -77; 202
-70; -62; -39; -72; -46; -6; 489
-17; -97; -6; -34; -15; -23; 153
-85; -57; -27; -28; -4; -18; -111
-93; -93; -72; -58; -98; -3; 876
-72; -25; -83; -48; -66; -5; 866
-61; -21; -87; -51; -58; -44; 987
-43; -57; -96; -68; -51; -76; 1187
-57; -36; -25; -93; -86; -31; 896
-20; -97; -53; -46; -59; -57; 891
-96; -92; -71; -72; -3; -18; 276
-64; -60; -58; -93; -48; -83; 906
-64; -43; -70; -93; -35; -61; 872
-26; -30; -2; -39; -54; -45; 484
-11; -90; -40; -40; -26; -46; 575
-45; -78; -99; -38; -84; -89; 1314
-40; -76; -6; -99; -70; -81; 820
-86; -62; -51; -25; -13; -76; 214
-100; -52; -51; -22; -23; -91; 242
-8; -45; -15; -41; -4; -62; 342
-69; -97; -62; -37; -43; -43; 533
-51; -30; -44; -83; -62; -27; 849
-60; -61; -15; -53; -36; -43; 300
-83; -6; -97; -64; -54; -32; 962
-16; -16; -88; -34; -50; -32; 1076
-5; -76; -30; -66; -71; -55; 986
-35; -90; -92; -10; -52; -63; 915
-63; -55; -69; -61; -33; -80; 754
-94; -83; -60; -94; -2; -43; 349
-16; -3; -29; -5; -92; -63; 916
-76; -99; -74; -49; -8; -31; 359
-31; -31; -88; -15; -44; -62; 928
-27; -8; -74; -39; -41; -25; 874
-47; -21; -54; -2; -49; -24; 527
-32; -16; -60; -35; -1; -20; 437
-46; -57; -20; -30; -95; -9; 662
-92; -26; -98; -37; -90; -37; 1058
-86; -20; -50; -82; -17; -76; 505
-56; -80; -81; -87; -32; -92; 969
-88; -61; -7; -62; -89; -89; 603
-25; -23; -41; -87; -83; -28; 1130
-96; -45; -30; -29; -24; -94; 163
-60; -62; -82; -40; -93; -77; 1183
-18; -74; -1; -8; -67; -79; 508
-100; -41; -11; -8; -87; -11; 205
-58; -52; -49; -8; -66; -62; 625
-41; -83; -21; -72; -85; -14; 776
-25; -94; -63; -44; -4; -73; 578
-16; -25; -60; -48; -5; -72; 692
-26; -55; -21; -45; -17; -82; 431
-3; -77; -64; -37; -12; -73; 740
-3; -5; -37; -66; -59; -27; 976
-14; -91; -50; -4; -67; -92; 864
-44; -59; -98; -22; -95; -90; 1346
-95; -20; -84; -71; -76; -27; 969
-34; -6; -92; -93; -52; -15; 1240
-72; -15; -70; -13; -88; -68; 925
-13; -45; -93; -70; -5; -72; 1006
-75; -95; -35; -67; -44; -32; 421
-3; -37; -77; -19; -51; -38; 1002
-68; -53; -86; -45; -30; -8; 621
-15; -51; -42; -34; -78; -25; 906
-17; -67; -99; -51; -89; -28; 1430
-32; -51; -100; -95; -28; -93; 1257
-14; -90; -93; -32; -25; -19; 838
-86; -60; -95; -14; -30; -78; 603
-29; -56; -92; -36; -61; -63; 1146
-67; -89; -86; -17; -81; -96; 1011
-55; -13; -2; -72; -58; -85; 596
-50; -23; -19; -62; -39; -95; 577
-19; -22; -57; -70; -35; -41; 895
-49; -21; -40; -90; -3; -86; 573
-19; -68; -77; -34; -57; -100; 1117
-35; -25; -67; -5; -48; -76; 783
-69; -77; -80; -35; -96; -83; 1122
-79; -59; -77; -81; -49; -91; 940
-92; -32; -26; -3; -56; -78; 256
-80; -78; -61; -86; -44; -91; 789
-39; -42; -54; -73; -57; -52; 942
-100; -78; -28; -31; -39; -5; 31
-68; -88; -80; -28; -57; -33; 715
-24; -72; -92; -53; -75; -64; 1323
-72; -8; -3; -47; -90; -53; 583
-1; -5; -39; -56; -4; -4; 529
-44; -70; -88; -71; -100; -95; 1506
-64; -96; -17; -82; -6; -49; 177
-88; -64; -96; -56; -17; -70; 657
-72; -46; -89; -52; -33; -22; 706
-31; -73; -43; -63; -6; -38; 449
-7; -7; -37; -75; -35; -22; 812
-88; -65; -72; -33; -9; -70; 340
-86; -50; -69; -15; -20; -80; 369
-99; -49; -55; -76; -47; -66; 612
-9; -90; -28; -17; -30; -29; 403
-60; -5; -26; -29; -31; -19; 254
-61; -43; -33; -89; -94; -67; 1037
-1; -54; -42; -96; -41; -10; 932
-68; -35; -100; -59; -94; -83; 1391
-26; -90; -51; -32; -49; -27; 668
-86; -72; -92; -87; -74; -47; 1108
-48; -86; -86; -55; -19; -67; 769
-6; -74; -4; -11; -32; -98; 394
-48; -89; -93; -45; -98; -5; 1204
-24; -45; -5; -16; -95; -19; 643
-81; -74; -95; -44; -35; -1; 615
-5; -92; -26; -31; -58; -53; 707
-30; -83; -100; -23; -51; -82; 1086
-7; -9; -42; -12; -57; -55; 813
-94; -21; -73; -78; -9; -19; 439
-21; -20; -5; -34; -78; -100; 798
-89; -15; -29; -93; -93; -76; 924
-22; -42; -25; -36; -13; -77; 418
-66; -41; -15; -24; -74; -87; 528
-74; -73; -11; -12; -69; -77; 325
-65; -93; -90; -90; -53; -50; 1049
-46; -40; -98; -49; -60; -33; 1104
-3; -8; -21; -73; -65; -48; 973
-95; -25; -24; -65; -68; -15; 440
-41; -78; -35; -29; -62; -54; 626
-36; -42; -39; -49; -76; -49; 883
-80; -32; -10; -9; -37; -70; 79
-32; -93; -94; -82; -26; -35; 991
-54; -54; -80; -46; -95; -30; 1151
-43; -63; -6; -93; -80; -82; 866
-15; -83; -63; -90; -1; -50; 756
-1; -6; -95; -90; -13; -58; 1227
-95; -36; -61; -8; -94; -92; 796
-76; -95; -31; -9; -11; -80; 21
-28; -84; -79; -92; -42; -32; 1061
-93; -49; -90; -11; -32; -72; 534
-59; -42; -100; -32; -98; -6; 1195
-56; -48; -60; -50; -33; -78; 685
-21; -28; -100; -65; -41; -19; 1158
-80; -28; -2; -71; -11; -1; -45
-57; -74; -43; -8; -66; -10; 462
-25; -89; -31; -55; -22; -24; 431
-8; -58; -8; -18; -59; -68; 585
-26; -24; -45; -83; -63; -62; 1064
-68; -38; -59; -50; -15; -38; 422
-42; -66; -99; -85; -72; -95; 1457
-76; -92; -21; -80; -35; -74; 394
-29; -69; -2; -27; -70; -80; 564
-61; -97; -90; -97; -26; -86; 976
-58; -82; -35; -11; -69; -29; 464
-88; -3; -97; -72; -19; -79; 821
-78; -5; -39; -68; -61; -30; 643
-64; -96; -63; -48; -44; -97; 725
-1; -59; -6; -31; -27; -6; 309
-82; -95; -76; -63; -71; -27; 836
-73; -9; -61; -13; -73; -14; 650
-78; -94; -64; -26; -69; -84; 725
-83; -62; -45; -7; -78; -4; 426
-53; -17; -93; -55; -1; -44; 690
-16; -18; -15; -75; -69; -88; 972
-40; -64; -51; -95; -65; -19; 972
-27; -28; -72; -44; -18; -75; 799
-28; -19; -57; -80; -83; -40; 1227
-80; -33; -71; -37; -2; -6; 244
-99; -98; -18; -93; -18; -90; 217
-21; -42; -13; -47; -95; -82; 967
-85; -7; -78; -64; -68; -35; 922
-9; -23; -36; -20; -82; -29; 902
-86; -83; -85; -32; -27; -10; 425
-49; -35; -20; -3; -39; -20; 191
-6; -72; -81; -96; -4; -24; 931
-81; -94; -97; -60; -78; -39; 1050
-75; -85; -47; -71; -3; -37; 254
-86; -28; -97; -40; -55; -52; 876
-8; -56; -12; -31; -55; -88; 679
-1; -11; -16; -85; -92; -23; 1132
-90; -23; -26; -80; -28; -33; 297
-7; -23; -5; -99; -30; -78; 745
-27; -52; -29; -10; -70; -99; 750
-100; -70; -52; -27; -41; -69; 333
-5; -69; -3; -37; -72; -29; 643
-61; -9; -94; -92; -32; -80; 1102
-99; -15; -77; -55; -74; -1; 775
-29; -97; -24; -82; -100; -46; 1052
-26; -100; -42; -25; -56; -14; 590
-11; -58; -6; -74; -61; -98; 854
-22; -40; -62; -13; -74; -27; 914
-45; -29; -14; -95; -97; -88; 1085
-73; -64; -68; -71; -40; -48; 713
-53; -85; -28; -31; -55; -14; 389
-4; -39; -94; -88; -65; -56; 1524
-3; -51; -33; -53; -95; -8; 1064
-95; -80; -92; -19; -68; -27; 701
-70; -13; -63; -78; -80; -4; 964
-1; -32; -70; -86; -74; -4; 1329
-87; -24; -67; -25; -62; -91; 732
-100; -45; -37; -79; -62; -38; 546
-58; -38; -93; -82; -81; -3; 1230
-78; -4; -32; -35; -75; -52; 605
-47; -61; -92; -91; -34; -50; 1056
-5; -6; -4; -7; -74; -31; 611
-16; -5; -24; -94; -84; -27; 1107
-57; -66; -13; -93; -7; -55; 277
-1; -60; -52; -86; -15; -97; 948
-18; -13; -31; -30; -88; -45; 946
-85; -20; -65; -19; -47; -72; 565
-8; -83; -51; -85; -100; -2; 1284
-15; -94; -17; -76; -86; -40; 942
-54; -98; -50; -63; -14; -97; 532
-47; -56; -32; -7; -75; -93; 678
-50; -18; -67; -16; -33; -70; 642
-13; -51; -75; -76; -95; -21; 1426
-22; -59; -42; -12; -67; -74; 796
-67; -16; -81; -30; -78; -7; 902
-15; -33; -89; -43; -1; -61; 822
-67; -61; -62; -66; -49; -67; 785
-66; -2; -1; -39; -1; -1; -154
-4; -49; -59; -36; -97; -34; 1241
-83; -34; -7; -7; -50; -93; 170
-80; -17; -24; -54; -95; -30; 698
-12; -87; -43; -31; -96; -13; 982
-66; -12; -24; -81; -67; -56; 737
-66; -23; -2; -81; -15; -85; 266
-20; -7; -64; -98; -23; -41; 982
-19; -5; -64; -76; -36; -92; 1094
-87; -34; -58; -85; -52; -65; 777
-47; -87; -82; -32; -2; -53; 506
-7; -15; -76; -7; -5; -38; 627
-5; -81; -36; -72; -35; -76; 837
-61; -53; -56; -76; -87; -24; 1001
-32; -75; -12; -82; -35; -34; 496
-56; -83; -64; -12; -93; -18; 826
-73; -84; -34; -87; -57; -47; 636
-30; -84; -10; -50; -48; -29; 436
-72; -77; -31; -19; -35; -28; 163
-15; -66; -48; -71; -86; -75; 1237
-14; -4; -1; -64; -50; -83; 711
-23; -3; -77; -24; -6; -36; 637
-22; -44; -20; -58; -54; -62; 726
-4; -32; -6; -49; -40; -64; 600
-66; -38; -66; -61; -44; -43; 738
-18; -24; -36; -41; -42; -12; 626
-35; -30; -93; -30; -61; -74; 1147
-65; -55; -74; -66; -51; -76; 917
-64; -15; -36; -71; -58; -69; 751
-92; -83; -98; -30; -67; -98; 934
-99; -61; -46; -50; -49; -83; 481
-15; -92; -97; -16; -57; -83; 1147
-78; -18; -94; -60; -38; -78; 918
-27; -31; -73; -83; -20; -22; 867
-72; -51; -87; -17; -86; -16; 906
-30; -20; -82; -23; -44; -48; 906
-68; -48; -5; -95; -8; -4; 97
-97; -91; -52; -60; -61; -26; 513
-94; -50; -53; -22; -17; -96; 256
-13; -88; -12; -76; -22; -49; 493
-59; -93; -11; -4; -17; -35; -100
-79; -26; -54; -41; -42; -38; 497
-62; -60; -24; -25; -79; -88; 633
-79; -89; -78; -51; -27; -30; 521
-75; -64; -85; -65; -29; -28; 681
-91; -3; -45; -71; -79; -77; 854
-51; -99; -48; -65; -35; -83; 659
-4; -28; -37; -18; -82; -66; 995
-58; -38; -74; -78; -77; -84; 1215
-11; -6; -60; -52; -90; -42; 1287
-68; -23; -88; -16; -52; -15; 717
-16; -67; -85; -21; -77; -24; 1125
-10; -12; -14; -2; -69; -44; 621
-44; -69; -98; -2; -20; -80; 711
-40; -23; -32; -79; -92; -8; 983
-23; -35; -56; -44; -64; -32; 936
-51; -72; -56; -91; -75; -3; 966
-27; -36; -88; -85; -44; -87; 1273
-84; -40; -12; -67; -42; -52; 296
-4; -76; -66; -75; -14; -88; 946
-98; -32; -28; -50; -15; -13; 11
-39; -70; -59; -44; -74; -24; 896
-100; -22; -51; -44; -45; -78; 488
-15; -71; -60; -75; -88; -67; 1330
-75; -80; -26; -37; -12; -44; 53
-42; -49; -8; -72; -34; -21; 371
-82; -49; -62; -94; -27; -78; 702
-95; -71; -93; -51; -36; -69; 705
-97; -15; -53; -35; -66; -21; 521
-67; -22; -85; -62; -35; -31; 799
-22; -73; -34; -19; -23; -32; 362
-8; -76; -88; -3; -43; -9; 837
-49; -78; -89; -91; -42; -32; 1028
-62; -6; -67; -40; -8; -51; 477
-25; -82; -9; -23; -32; -57; 292
-25; -83; -96; -40; -4; -97; 852
-86; -28; -37; -66; -51; -69; 566
-60; -30; -19; -95; -74; -9; 725
-27; -74; -10; -60; -48; -81; 605
-3; -49; -50; -30; -75; -42; 1021
-15; -11; -70; -77; -21; -52; 969
-63; -28; -75; -64; -55; -36; 901
-44; -34; -84; -82; -73; -67; 1313
-48; -4; -11; -57; -54; -46; 537
-39; -81; -10; -24; -73; -73; 553
-47; -92; -71; -86; -25; -55; 805
-74; -56; -83; -95; -75; -28; 1122
-6; -25; -27; -21; -51; -32; 645
-17; -12; -57; -49; -15; -57; 723
-100; -52; -78; -6; -49; -57; 481
-86; -51; -47; -60; -12; -28; 234
-58; -56; -23; -29; -4; -63; 91
-10; -24; -16; -29; -51; -23; 563
-94; -56; -97; -40; -93; -11; 992
-50; -21; -19; -79; -39; -3; 463
-21; -94; -96; -8; -22; -11; 687
-17; -35; -85; -41; -51; -20; 1042
-95; -67; -7; -43; -90; -73; 461
-21; -1; -43; -75; -97; -37; 1254
-58; -82; -82; -31; -11; -70; 549
-70; -4; -36; -71; -72; -52; 796
-16; -52; -7; -57; -34; -100; 589
-4; -75; -50; -56; -35; -59; 848
-17; -4; -97; -81; -24; -48; 1184
-39; -80; -42; -15; -60; -34; 573
-36; -10; -92; -88; -88; -15; 1458
-33; -63; -37; -100; -6; -92; 663
-82; -81; -43; -11; -67; -53; 435
-98; -62; -96; -99; -63; -24; 1011
-60; -16; -17; -94; -7; -85; 404
-31; -14; -58; -26; -29; -61; 672
-52; -50; -25; -52; -58; -14; 513
-46; -25; -84; -91; -91; -76; 1492
-5; -54; -7; -98; -39; -93; 827
-86; -26; -39; -59; -32; -53; 389
-35; -65; -21; -18; -98; -23; 717
-13; -5; -12; -57; -9; -33; 377
-82; -62; -94; -24; -76; -31; 882
-54; -91; -52; -72; -11; -57; 488
-7; -78; -95; -19; -77; -31; 1235
-55; -86; -85; -50; -19; -36; 645
-79; -80; -76; -89; -5; -75; 604
-44; -85; -5; -25; -90; -41; 548
-74; -23; -61; -38; -61; -22; 663
-66; -53; -74; -43; -37; -99; 770
-91; -2; -27; -5; -30; -97; 162
-97; -82; -17; -53; -93; -2; 425
-41; -5; -68; -91; -91; -54; 1381
-16; -16; -43; -58; -99; -6; 1148
-78; -33; -63; -48; -94; -68; 1010
-81; -34; -55; -80; -100; -6; 984
-88; -53; -86; -14; -92; -75; 965
-76; -14; -18; -6; -46; -68; 220
-100; -14; -22; -69; -89; -78; 701
-73; -78; -21; -8; -35; -55; 97
-2; -56; -55; -56; -79; -80; 1262
-93; -69; -61; -94; -35; -50; 620
-85; -54; -11; -46; -75; -63; 439
-98; -33; -88; -44; -97; -40; 1034
-74; -55; -47; -48; -29; -91; 487
-86; -38; -78; -7; -35; -33; 423
-66; -66; -64; -26; -96; -53; 940
-20; -48; -66; -72; -52; -42; 1056
-100; -87; -64; -4; -40; -93; 349
-37; -85; -65; -17; -5; -35; 364
-10; -7; -55; -49; -18; -78; 812
-92; -1; -20; -75; -79; -93; 724
-21; -58; -1; -30; -45; -92; 469
-28; -90; -62; -82; -75; -34; 1131
-43; -20; -41; -80; -46; -57; 814
-86; -99; -1; -88; -28; -52; 136
-94; -20; -83; -96; -38; -18; 783
-38; -70; -40; -60; -61; -53; 799
-21; -15; -38; -66; -75; -13; 967
-47; -43; -73; -26; -14; -17; 475
-49; -23; -83; -95; -100; -5; 1409
-50; -99; -31; -42; -87; -89; 829
-14; -20; -50; -40; -77; -39; 1043
-72; -77; -26; -19; -55; -98; 408
-1; -68; -22; -88; -42; -53; 839
-67; -71; -87; -22; -48; -85; 803
-41; -42; -52; -58; -64; -15; 833
-6; -54; -10; -44; -63; -9; 627
-1; -31; -64; -62; -56; -96; 1250
-55; -30; -83; -62; -62; -55; 1074
-58; -24; -18; -40; -47; -22; 351
-84; -28; -83; -28; -60; -17; 705
-73; -31; -94; -61; -45; -99; 1025
-61; -95; -23; -70; -83; -68; 764
-72; -73; -54; -90; -41; -71; 740
-16; -37; -58; -65; -17; -34; 742
-36; -20; -52; -19; -50; -30; 656
-43; -12; -22; -47; -63; -88; 738
-75; -100; -67; -36; -75; -77; 823
-2; -91; -60; -58; -71; -58; 1170
-47; -95; -23; -90; -76; -16; 761
-92; -51; -41; -31; -100; -87; 780
-30; -61; -9; -98; -19; -43; 469
-47; -73; -81; -44; -10; -54; 619
-61; -70; -13; -27; -42; -36; 196
-67; -29; -82; -27; -13; -73; 561
-78; -58; -9; -37; -23; -72; 74
-99; -97; -8; -40; -33; -17; -105
-89; -57; -68; -93; -41; -29; 697
-90; -91; -41; -24; -63; -40; 369
-33; -30; -6; -57; -76; -23; 659
-100; -48; -24; -14; -70; -26; 224
-31; -46; -42; -43; -30; -31; 543
-68; -92; -67; -92; -3; -61; 554
-1; -38; -14; -33; -48; -40; 609
-25; -94; -82; -45; -23; -36; 774
-39; -26; -88; -42; -72; -52; 1177
-83; -100; -22; -18; -77; -94; 444
-78; -43; -2; -62; -69; -37; 392
-83; -19; -100; -89; -60; -93; 1234
-65; -14; -54; -56; -95; -88; 1110
-27; -20; -94; -8; -38; -51; 909
-79; -13; -62; -92; -3; -79; 579
-3; -50; -91; -24; -62; -57; 1222
-91; -46; -97; -48; -42; -14; 698
-9; -64; -87; -64; -68; -28; 1294
-50; -84; -66; -75; -77; -2; 977
-66; -2; -30; -53; -93; -22; 791
-26; -45; -50; -43; -9; -96; 608
-81; -19; -13; -27; -21; -96; 120
-27; -54; -84; -20; -93; -73; 1282
-65; -8; -14; -60; -91; -23; 694
-41; -96; -8; -29; -72; -95; 571
-33; -94; -91; -61; -27; -10; 837
-69; -66; -31; -9; -24; -19; 54
-51; -75; -20; -24; -43; -26; 265
-36; -10; -37; -34; -91; -56; 960
-91; -66; -80; -40; -55; -62; 714
-53; -79; -77; -60; -78; -27; 1041
-73; -52; -2; -7; -87; -8; 256
-26; -50; -42; -69; -47; -16; 757
-87; -94; -53; -9; -66; -76; 498
-9; -21; -30; -25; -40; -44; 618
-88; -3; -81; -86; -94; -92; 1316
-80; -5; -74; -76; -3; -41; 526
-66; -10; -73; -77; -35; -62; 854
-2; -99; -19; -20; -97; -62; 913
-50; -40; -64; -79; -75; -72; 1149
-12; -12; -79; -50; -97; -71; 1508
-56; -14; -4; -49; -79; -85; 659
-66; -64; -52; -32; -60; -80; 684
-25; -38; -36; -17; -81; -20; 770
-63; -16; -81; -28; -49; -32; 761
-99; -100; -100; -35; -16; -40; 443
-3; -67; -43; -98; -38; -7; 897
-20; -87; -82; -47; -73; -6; 1104
-35; -1; -33; -49; -37; -57; 630
-18; -25; -95; -51; -69; -49; 1341
-82; -23; -46; -15; -57; -1; 356
-46; -42; -33; -81; -70; -4; 787
-14; -18; -20; -54; -4; -38; 378
-24; -48; -87; -75; -67; -14; 1244
-18; -47; -21; -21; -17; -36; 291
-16; -11; -85; -69; -68; -42; 1346
-45; -59; -37; -26; -50; -97; 629
-26; -72; -48; -15; -24; -61; 490
-82; -30; -42; -26; -23; -91; 307
-87; -23; -25; -96; -44; -75; 565
-34; -66; -75; -91; -6; -36; 773
-16; -56; -46; -81; -47; -97; 1039
-14; -12; -39; -97; -33; -89; 994
-31; -86; -62; -23; -34; -60; 649
-58; -39; -12; -30; -68; -83; 523
-52; -6; -96; -62; -25; -95; 1025
-55; -28; -87; -23; -83; -98; 1181
-86; -27; -18; -26; -40; -57; 173
-11; -92; -31; -3; -55; -23; 519
-13; -18; -94; -63; -47; -93; 1348
-18; -32; -13; -84; -69; -39; 872
-31; -68; -9; -92; -44; -18; 558
-28; -2; -23; -24; -80; -86; 853
-34; -15; -4; -33; -98; -26; 719
-37; -53; -31; -88; -11; -66; 546
-56; -66; -11; -80; -66; -64; 647
-64; -69; -49; -58; -9; -16; 287
-93; -5; -69; -77; -45; -96; 834
-86; -80; -65; -82; -47; -51; 710
-32; -33; -44; -6; -12; -9; 247
-99; -80; -86; -11; -47; -35; 476
-24; -17; -73; -53; -55; -40; 1057
-22; -5; -76; -64; -3; -1; 702
-66; -51; -83; -73; -44; -91; 988
-89; -39; -55; -38; -45; -20; 414
-15; -71; -31; -62; -10; -86; 567
-23; -16; -71; -100; -100; -83; 1638
-44; -100; -16; -31; -73; -94; 621
-44; -75; -15; -100; -83; -72; 941
-28; -91; -56; -88; -73; -87; 1204
-38; -43; -9; -80; -28; -59; 470
-88; -84; -98; -19; -62; -22; 722
-34; -78; -73; -17; -87; -12; 970
-38; -13; -86; -29; -83; -53; 1208
-94; -61; -41; -80; -26; -79; 422
-87; -97; -17; -30; -66; -30; 235
-89; -16; -4; -2; -96; -81; 415
-26; -73; -70; -14; -81; -7; 930
-96; -78; -29; -51; -68; -86; 503
-44; -25; -89; -65; -78; -43; 1276
-21; -19; -80; -84; -41; -81; 1227
-29; -27; -94; -100; -93; -2; 1547
-69; -17; -95; -30; -56; -96; 1013
-34; -53; -65; -65; -42; -30; 852
-10; -59; -99; -91; -2; -20; 1008
-44; -16; -11; -40; -61; -100; 634
-35; -73; -83; -69; -72; -3; 1125
-15; -81; -69; -84; -41; -53; 1062
-52; -87; -50; -41; -16; -20; 325
-47; -84; -13; -56; -100; -37; 776
-99; -37; -79; -84; -12; -3; 453
-62; -97; -13; -53; -80; -30; 522
-93; -82; -20; -35; -76; -13; 297
-39; -90; -30; -75; -37; -57; 604
-100; -100; -50; -66; -23; -75; 331
-90; -41; -43; -4; -27; -85; 191
-86; -27; -99; -27; -29; -86; 725
-47; -75; -47; -81; -42; -100; 843
-3; -81; -74; -1; -11; -77; 663
-57; -87; -97; -67; -63; -85; 1192
-70; -78; -98; -89; -27; -18; 845
-75; -8; -79; -57; -79; -78; 1113
-25; -7; -17; -85; -69; -7; 830
-6; -8; -89; -7; -29; -34; 890
-93; -1; -28; -53; -52; -100; 512
-4; -91; -25; -49; -44; -63; 700
-73; -50; -44; -56; -45; -64; 566
-99; -38; -79; -29; -26; -22; 368
-71; -56; -60; -58; -6; -15; 319
-33; -53; -58; -46; -91; -44; 1103
-39; -81; -63; -61; -12; -31; 561
-3; -48; -35; -85; -29; -23; 777
-22; -77; -42; -63; -67; -39; 912
-82; -3; -49; -21; -39; -56; 405
-22; -14; -82; -10; -33; -72; 871
-5; -17; -32; -2; -1; -51; 305
-32; -97; -73; -65; -27; -14; 737
-31; -16; -29; -87; -14; -45; 574
-87; -37; -32; -28; -11; -85; 117
-32; -37; -69; -79; -12; -69; 830
-26; -68; -23; -94; -30; -68; 691
-49; -5; -99; -9; -67; -100; 1154
-99; -69; -22; -27; -95; -43; 455
-76; -39; -76; -64; -29; -49; 676
-46; -57; -54; -5; -76; -67; 783
-98; -81; -58; -9; -49; -36; 292
-33; -58; -49; -15; -75; -58; 827
-64; -42; -63; -63; -46; -99; 857
-98; -51; -79; -75; -99; -35; 1081
-64; -66; -89; -8; -71; -99; 970
-2; -45; -53; -52; -95; -68; 1331
-10; -3; -69; -24; -42; -93; 1012
-3; -58; -22; -79; -21; -16; 582
-18; -62; -96; -50; -93; -11; 1399
-47; -79; -34; -35; -88; -98; 882
-73; -25; -35; -18; -61; -65; 490
-87; -76; -23; -55; -67; -35; 415
